SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
256150,2021-03-25 00:00:00,Assam,India,2021-04-02 15:13:53,218139.0,1104.0,215299.0
256172,2021-03-25 00:00:00,Bihar,India,2021-04-02 15:13:53,264198.0,1567.0,261706.0
256206,2021-03-25 00:00:00,Chandigarh,India,2021-04-02 15:13:53,25356.0,368.0,22702.0
256213,2021-03-25 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,332113.0,4026.0,314769.0
256232,2021-03-25 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3536.0,2.0,3442.0
256236,2021-03-25 00:00:00,Delhi,India,2021-04-02 15:13:53,652742.0,10978.0,636267.0
256272,2021-03-25 00:00:00,Goa,India,2021-04-02 15:13:53,57170.0,822.0,55070.0
256288,2021-03-25 00:00:00,Gujarat,India,2021-04-02 15:13:53,294130.0,4473.0,280285.0
256294,2021-03-25 00:00:00,Haryana,India,2021-04-02 15:13:53,283622.0,3117.0,273276.0
256301,2021-03-25 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,61616.0,1029.0,58684.0
256327,2021-03-25 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,129203.0,1983.0,125627.0
256330,2021-03-25 00:00:00,Jharkhand,India,2021-04-02 15:13:53,121973.0,1100.0,119698.0
256348,2021-03-25 00:00:00,Karnataka,India,2021-04-02 15:13:53,978478.0,12471.0,947781.0
256351,2021-03-25 00:00:00,Kerala,India,2021-04-02 15:13:53,1111897.0,4539.0,1082668.0
256376,2021-03-25 00:00:00,Ladakh,India,2021-04-02 15:13:53,9948.0,130.0,9713.0
256377,2021-03-25 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,708.0,1.0,596.0
256397,2021-03-25 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,282174.0,3928.0,267242.0
256403,2021-03-25 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2600833.0,53795.0,2283037.0
256405,2021-03-25 00:00:00,Manipur,India,2021-04-02 15:13:53,29367.0,374.0,28936.0
256418,2021-03-25 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14022.0,150.0,13849.0
256432,2021-03-25 00:00:00,Mizoram,India,2021-04-02 15:13:53,4460.0,11.0,4425.0
256444,2021-03-25 00:00:00,Nagaland,India,2021-04-02 15:13:53,12229.0,92.0,12133.0
256488,2021-03-25 00:00:00,Odisha,India,2021-04-02 15:13:53,339460.0,1919.0,336409.0
256522,2021-03-25 00:00:00,Puducherry,India,2021-04-02 15:13:53,40740.0,679.0,39521.0
256526,2021-03-25 00:00:00,Punjab,India,2021-04-02 15:13:53,222937.0,6517.0,195015.0
256536,2021-03-25 00:00:00,Rajasthan,India,2021-04-02 15:13:53,327890.0,2808.0,319933.0
256585,2021-03-25 00:00:00,Sikkim,India,2021-04-02 15:13:53,6212.0,135.0,6037.0
256606,2021-03-25 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,873219.0,12641.0,850091.0
256610,2021-03-25 00:00:00,Telangana,India,2021-04-02 15:13:53,305309.0,1683.0,299631.0
256627,2021-03-25 00:00:00,Tripura,India,2021-04-02 15:13:53,33482.0,392.0,33046.0
256642,2021-03-25 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
256653,2021-03-25 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,610273.0,8773.0,596451.0
256654,2021-03-25 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,99072.0,1707.0,96215.0
256682,2021-03-25 00:00:00,West Bengal,India,2021-04-02 15:13:53,582381.0,10316.0,568115.0
256896,2021-03-26 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5043.0,62.0,4974.0
256897,2021-03-26 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,896863.0,7203.0,885515.0
256914,2021-03-26 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16843.0,56.0,16785.0
256915,2021-03-26 00:00:00,Assam,India,2021-04-02 15:13:53,218176.0,1104.0,215325.0
256937,2021-03-26 00:00:00,Bihar,India,2021-04-02 15:13:53,264409.0,1569.0,261839.0
256971,2021-03-26 00:00:00,Chandigarh,India,2021-04-02 15:13:53,25604.0,372.0,22840.0
256978,2021-03-26 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,334778.0,4048.0,315423.0
256997,2021-03-26 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3554.0,2.0,3443.0
257001,2021-03-26 00:00:00,Delhi,India,2021-04-02 15:13:53,654276.0,10987.0,637238.0
257037,2021-03-26 00:00:00,Goa,India,2021-04-02 15:13:53,57283.0,823.0,55181.0
257053,2021-03-26 00:00:00,Gujarat,India,2021-04-02 15:13:53,296320.0,4479.0,281707.0
257059,2021-03-26 00:00:00,Haryana,India,2021-04-02 15:13:53,284944.0,3125.0,274024.0
257066,2021-03-26 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,61967.0,1030.0,58813.0
257092,2021-03-26 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,129413.0,1984.0,125748.0
257095,2021-03-26 00:00:00,Jharkhand,India,2021-04-02 15:13:53,122281.0,1103.0,119779.0
257113,2021-03-26 00:00:00,Karnataka,India,2021-04-02 15:13:53,981044.0,12484.0,948988.0
257116,2021-03-26 00:00:00,Kerala,India,2021-04-02 15:13:53,1113722.0,4553.0,1084585.0
257141,2021-03-26 00:00:00,Ladakh,India,2021-04-02 15:13:53,9965.0,130.0,9724.0
257142,2021-03-26 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,714.0,1.0,614.0
257162,2021-03-26 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,284265.0,3937.0,268290.0
257168,2021-03-26 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2637735.0,53907.0,2300056.0
257170,2021-03-26 00:00:00,Manipur,India,2021-04-02 15:13:53,29373.0,374.0,28939.0
257183,2021-03-26 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14029.0,150.0,13853.0
257197,2021-03-26 00:00:00,Mizoram,India,2021-04-02 15:13:53,4463.0,11.0,4426.0
257209,2021-03-26 00:00:00,Nagaland,India,2021-04-02 15:13:53,12229.0,92.0,12133.0
257253,2021-03-26 00:00:00,Odisha,India,2021-04-02 15:13:53,339694.0,1919.0,336482.0
257287,2021-03-26 00:00:00,Puducherry,India,2021-04-02 15:13:53,40836.0,679.0,39521.0
257291,2021-03-26 00:00:00,Punjab,India,2021-04-02 15:13:53,226059.0,6576.0,196831.0
257301,2021-03-26 00:00:00,Rajasthan,India,2021-04-02 15:13:53,328743.0,2811.0,320199.0
257350,2021-03-26 00:00:00,Sikkim,India,2021-04-02 15:13:53,6215.0,135.0,6039.0
257371,2021-03-26 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,875190.0,12650.0,851222.0
257375,2021-03-26 00:00:00,Telangana,India,2021-04-02 15:13:53,305804.0,1685.0,299878.0
257392,2021-03-26 00:00:00,Tripura,India,2021-04-02 15:13:53,33490.0,392.0,33047.0
257407,2021-03-26 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
257418,2021-03-26 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,611301.0,8779.0,596698.0
257419,2021-03-26 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,99258.0,1708.0,96388.0
257447,2021-03-26 00:00:00,West Bengal,India,2021-04-02 15:13:53,583027.0,10320.0,568476.0
257661,2021-03-27 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5044.0,62.0,4975.0
257662,2021-03-27 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,897810.0,7203.0,885892.0
257679,2021-03-27 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16845.0,56.0,16785.0
257680,2021-03-27 00:00:00,Assam,India,2021-04-02 15:13:53,218222.0,1104.0,215348.0
257702,2021-03-27 00:00:00,Bihar,India,2021-04-02 15:13:53,264604.0,1571.0,261917.0
257736,2021-03-27 00:00:00,Chandigarh,India,2021-04-02 15:13:53,25898.0,374.0,22992.0
257743,2021-03-27 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,337940.0,4061.0,316043.0
257762,2021-03-27 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3580.0,2.0,3448.0
257766,2021-03-27 00:00:00,Delhi,India,2021-04-02 15:13:53,655834.0,10997.0,638212.0
257802,2021-03-27 00:00:00,Goa,India,2021-04-02 15:13:53,57453.0,824.0,55250.0
257818,2021-03-27 00:00:00,Gujarat,India,2021-04-02 15:13:53,298596.0,4484.0,283241.0
257824,2021-03-27 00:00:00,Haryana,India,2021-04-02 15:13:53,286327.0,3132.0,274785.0
257831,2021-03-27 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,62383.0,1033.0,58989.0
257857,2021-03-27 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,129684.0,1985.0,125886.0
257860,2021-03-27 00:00:00,Jharkhand,India,2021-04-02 15:13:53,122621.0,1107.0,119878.0
257878,2021-03-27 00:00:00,Karnataka,India,2021-04-02 15:13:53,983930.0,12492.0,950167.0
257881,2021-03-27 00:00:00,Kerala,India,2021-04-02 15:13:53,1115777.0,4567.0,1086669.0
257906,2021-03-27 00:00:00,Ladakh,India,2021-04-02 15:13:53,9974.0,130.0,9727.0
257907,2021-03-27 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,714.0,1.0,625.0
257927,2021-03-27 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,286407.0,3947.0,269465.0
257933,2021-03-27 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2673461.0,54073.0,2314579.0
257935,2021-03-27 00:00:00,Manipur,India,2021-04-02 15:13:53,29376.0,374.0,28944.0
257948,2021-03-27 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14031.0,150.0,13855.0
257962,2021-03-27 00:00:00,Mizoram,India,2021-04-02 15:13:53,4465.0,11.0,4428.0
257974,2021-03-27 00:00:00,Nagaland,India,2021-04-02 15:13:53,12229.0,92.0,12133.0
258018,2021-03-27 00:00:00,Odisha,India,2021-04-02 15:13:53,339904.0,1920.0,336571.0
258052,2021-03-27 00:00:00,Puducherry,India,2021-04-02 15:13:53,40964.0,680.0,39521.0
258056,2021-03-27 00:00:00,Punjab,India,2021-04-02 15:13:53,228864.0,6621.0,198972.0
258066,2021-03-27 00:00:00,Rajasthan,India,2021-04-02 15:13:53,329595.0,2811.0,320426.0
258115,2021-03-27 00:00:00,Sikkim,India,2021-04-02 15:13:53,6226.0,135.0,6041.0
258136,2021-03-27 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,877279.0,12659.0,852463.0
258140,2021-03-27 00:00:00,Telangana,India,2021-04-02 15:13:53,306339.0,1688.0,300156.0
258157,2021-03-27 00:00:00,Tripura,India,2021-04-02 15:13:53,33491.0,392.0,33050.0
258172,2021-03-27 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
258183,2021-03-27 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,612403.0,8783.0,596953.0
258184,2021-03-27 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,99515.0,1709.0,96467.0
258212,2021-03-27 00:00:00,West Bengal,India,2021-04-02 15:13:53,583839.0,10322.0,568909.0
258426,2021-03-28 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5046.0,62.0,4976.0
258427,2021-03-28 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,898815.0,7205.0,886216.0
258444,2021-03-28 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16845.0,56.0,16785.0
258445,2021-03-28 00:00:00,Assam,India,2021-04-02 15:13:53,218270.0,1104.0,215366.0
258467,2021-03-28 00:00:00,Bihar,India,2021-04-02 15:13:53,264955.0,1572.0,262036.0
258501,2021-03-28 00:00:00,Chandigarh,India,2021-04-02 15:13:53,26194.0,377.0,23184.0
258508,2021-03-28 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,340093.0,4076.0,316778.0
258527,2021-03-28 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3607.0,2.0,3458.0
258531,2021-03-28 00:00:00,Delhi,India,2021-04-02 15:13:53,657715.0,11006.0,639164.0
258567,2021-03-28 00:00:00,Goa,India,2021-04-02 15:13:53,57584.0,826.0,55354.0
258583,2021-03-28 00:00:00,Gujarat,India,2021-04-02 15:13:53,300866.0,4492.0,284846.0
258589,2021-03-28 00:00:00,Haryana,India,2021-04-02 15:13:53,287719.0,3141.0,275458.0
258596,2021-03-28 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,62660.0,1036.0,59146.0
258622,2021-03-28 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,129993.0,1989.0,126003.0
258625,2021-03-28 00:00:00,Jharkhand,India,2021-04-02 15:13:53,122935.0,1110.0,119954.0
258643,2021-03-28 00:00:00,Karnataka,India,2021-04-02 15:13:53,987012.0,12504.0,951452.0
258646,2021-03-28 00:00:00,Kerala,India,2021-04-02 15:13:53,1117993.0,4579.0,1088522.0
258671,2021-03-28 00:00:00,Ladakh,India,2021-04-02 15:13:53,9974.0,130.0,9736.0
258672,2021-03-28 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,715.0,1.0,657.0
258692,2021-03-28 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,288683.0,3958.0,270540.0
258698,2021-03-28 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2713875.0,54181.0,2332453.0
258700,2021-03-28 00:00:00,Manipur,India,2021-04-02 15:13:53,29385.0,374.0,28948.0
258713,2021-03-28 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14032.0,150.0,13856.0
258727,2021-03-28 00:00:00,Mizoram,India,2021-04-02 15:13:53,4465.0,11.0,4428.0
258739,2021-03-28 00:00:00,Nagaland,India,2021-04-02 15:13:53,12230.0,92.0,12134.0
258783,2021-03-28 00:00:00,Odisha,India,2021-04-02 15:13:53,340194.0,1920.0,336691.0
258817,2021-03-28 00:00:00,Puducherry,India,2021-04-02 15:13:53,41101.0,680.0,39521.0
258821,2021-03-28 00:00:00,Punjab,India,2021-04-02 15:13:53,231734.0,6690.0,201127.0
258831,2021-03-28 00:00:00,Rajasthan,India,2021-04-02 15:13:53,330676.0,2813.0,320704.0
258880,2021-03-28 00:00:00,Sikkim,India,2021-04-02 15:13:53,6227.0,135.0,6048.0
258901,2021-03-28 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,879473.0,12670.0,853733.0
258905,2021-03-28 00:00:00,Telangana,India,2021-04-02 15:13:53,306742.0,1690.0,300469.0
258922,2021-03-28 00:00:00,Tripura,India,2021-04-02 15:13:53,33491.0,392.0,33052.0
258937,2021-03-28 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
258948,2021-03-28 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,613798.0,8786.0,597320.0
258949,2021-03-28 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,99881.0,1709.0,96512.0
258977,2021-03-28 00:00:00,West Bengal,India,2021-04-02 15:13:53,584666.0,10324.0,569366.0
259191,2021-03-29 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5052.0,62.0,4976.0
259192,2021-03-29 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,899812.0,7210.0,886498.0
259209,2021-03-29 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16845.0,56.0,16785.0
259210,2021-03-29 00:00:00,Assam,India,2021-04-02 15:13:53,218310.0,1104.0,215390.0
259232,2021-03-29 00:00:00,Bihar,India,2021-04-02 15:13:53,265194.0,1573.0,262133.0
259266,2021-03-29 00:00:00,Chandigarh,India,2021-04-02 15:13:53,26468.0,377.0,23345.0
259273,2021-03-29 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,341516.0,4096.0,317239.0
259292,2021-03-29 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3623.0,2.0,3463.0
259296,2021-03-29 00:00:00,Delhi,India,2021-04-02 15:13:53,659616.0,11012.0,640575.0
259332,2021-03-29 00:00:00,Goa,India,2021-04-02 15:13:53,57712.0,828.0,55455.0
259348,2021-03-29 00:00:00,Gujarat,India,2021-04-02 15:13:53,303118.0,4500.0,286577.0
259354,2021-03-29 00:00:00,Haryana,India,2021-04-02 15:13:53,288714.0,3143.0,276259.0
259361,2021-03-29 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,62981.0,1039.0,59308.0
259387,2021-03-29 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,130228.0,1989.0,126129.0
259390,2021-03-29 00:00:00,Jharkhand,India,2021-04-02 15:13:53,123090.0,1110.0,120012.0
259408,2021-03-29 00:00:00,Karnataka,India,2021-04-02 15:13:53,989804.0,12520.0,953416.0
259411,2021-03-29 00:00:00,Kerala,India,2021-04-02 15:13:53,1119542.0,4590.0,1090419.0
259436,2021-03-29 00:00:00,Ladakh,India,2021-04-02 15:13:53,10007.0,130.0,9742.0
259437,2021-03-29 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,715.0,1.0,669.0
259457,2021-03-29 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,291006.0,3967.0,271889.0
259463,2021-03-29 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2745518.0,54283.0,2353307.0
259465,2021-03-29 00:00:00,Manipur,India,2021-04-02 15:13:53,29391.0,374.0,28950.0
259478,2021-03-29 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14034.0,150.0,13858.0
259492,2021-03-29 00:00:00,Mizoram,India,2021-04-02 15:13:53,4468.0,11.0,4428.0
259504,2021-03-29 00:00:00,Nagaland,India,2021-04-02 15:13:53,12233.0,92.0,12134.0
259548,2021-03-29 00:00:00,Odisha,India,2021-04-02 15:13:53,340402.0,1921.0,336809.0
259582,2021-03-29 00:00:00,Puducherry,India,2021-04-02 15:13:53,41226.0,681.0,39554.0
259586,2021-03-29 00:00:00,Punjab,India,2021-04-02 15:13:53,234602.0,6749.0,203710.0
259596,2021-03-29 00:00:00,Rajasthan,India,2021-04-02 15:13:53,331578.0,2813.0,320971.0
259645,2021-03-29 00:00:00,Sikkim,India,2021-04-02 15:13:53,6227.0,135.0,6049.0
259666,2021-03-29 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,881752.0,12684.0,855085.0
259670,2021-03-29 00:00:00,Telangana,India,2021-04-02 15:13:53,307205.0,1694.0,300833.0
259687,2021-03-29 00:00:00,Tripura,India,2021-04-02 15:13:53,33493.0,392.0,33052.0
259702,2021-03-29 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
259713,2021-03-29 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,615078.0,8790.0,597619.0
259714,2021-03-29 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,99990.0,1711.0,96555.0
259742,2021-03-29 00:00:00,West Bengal,India,2021-04-02 15:13:53,585305.0,10325.0,569828.0
259956,2021-03-30 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5081.0,62.0,4976.0
259957,2021-03-30 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,900805.0,7213.0,886978.0
259974,2021-03-30 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16845.0,56.0,16785.0
259975,2021-03-30 00:00:00,Assam,India,2021-04-02 15:13:53,218363.0,1104.0,215413.0
259997,2021-03-30 00:00:00,Bihar,India,2021-04-02 15:13:53,265268.0,1574.0,262238.0
260031,2021-03-30 00:00:00,Chandigarh,India,2021-04-02 15:13:53,26733.0,379.0,23523.0
260038,2021-03-30 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,344624.0,4131.0,318436.0
260057,2021-03-30 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3642.0,2.0,3474.0
260061,2021-03-30 00:00:00,Delhi,India,2021-04-02 15:13:53,660611.0,11016.0,642166.0
260097,2021-03-30 00:00:00,Goa,India,2021-04-02 15:13:53,57839.0,829.0,55591.0
260113,2021-03-30 00:00:00,Gujarat,India,2021-04-02 15:13:53,305338.0,4510.0,288565.0
260119,2021-03-30 00:00:00,Haryana,India,2021-04-02 15:13:53,289694.0,3147.0,277110.0
260126,2021-03-30 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,63320.0,1045.0,59445.0
260152,2021-03-30 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,130587.0,1990.0,126304.0
260155,2021-03-30 00:00:00,Jharkhand,India,2021-04-02 15:13:53,123508.0,1113.0,120141.0
260173,2021-03-30 00:00:00,Karnataka,India,2021-04-02 15:13:53,992779.0,12541.0,954678.0
260176,2021-03-30 00:00:00,Kerala,India,2021-04-02 15:13:53,1121931.0,4606.0,1092365.0
260201,2021-03-30 00:00:00,Ladakh,India,2021-04-02 15:13:53,10119.0,130.0,9767.0
260202,2021-03-30 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,718.0,1.0,678.0
260222,2021-03-30 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,293179.0,3977.0,273168.0
260228,2021-03-30 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2773436.0,54422.0,2377127.0
260230,2021-03-30 00:00:00,Manipur,India,2021-04-02 15:13:53,29393.0,374.0,28952.0
260243,2021-03-30 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14056.0,150.0,13861.0
260257,2021-03-30 00:00:00,Mizoram,India,2021-04-02 15:13:53,4473.0,11.0,4434.0
260269,2021-03-30 00:00:00,Nagaland,India,2021-04-02 15:13:53,12233.0,92.0,12134.0
260313,2021-03-30 00:00:00,Odisha,India,2021-04-02 15:13:53,340620.0,1921.0,336930.0
260347,2021-03-30 00:00:00,Puducherry,India,2021-04-02 15:13:53,41341.0,682.0,39648.0
260351,2021-03-30 00:00:00,Punjab,India,2021-04-02 15:13:53,236790.0,6813.0,206246.0
260361,2021-03-30 00:00:00,Rajasthan,India,2021-04-02 15:13:53,332243.0,2813.0,321275.0
260410,2021-03-30 00:00:00,Sikkim,India,2021-04-02 15:13:53,6233.0,135.0,6050.0
260431,2021-03-30 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,884094.0,12700.0,856548.0
260435,2021-03-30 00:00:00,Telangana,India,2021-04-02 15:13:53,307889.0,1697.0,301227.0
260452,2021-03-30 00:00:00,Tripura,India,2021-04-02 15:13:53,33503.0,392.0,33055.0
260467,2021-03-30 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
260478,2021-03-30 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,615996.0,8800.0,598001.0
260479,2021-03-30 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,100118.0,1713.0,96709.0
260507,2021-03-30 00:00:00,West Bengal,India,2021-04-02 15:13:53,585933.0,10327.0,570303.0
260721,2021-03-31 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5083.0,62.0,4976.0
260722,2021-03-31 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,901989.0,7217.0,887434.0
260739,2021-03-31 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16845.0,56.0,16785.0
260740,2021-03-31 00:00:00,Assam,India,2021-04-02 15:13:53,218412.0,1105.0,215445.0
260762,2021-03-31 00:00:00,Bihar,India,2021-04-02 15:13:53,265527.0,1576.0,262371.0
260796,2021-03-31 00:00:00,Chandigarh,India,2021-04-02 15:13:53,26999.0,379.0,23702.0
260803,2021-03-31 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,349187.0,4170.0,319488.0
260822,2021-03-31 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,3661.0,2.0,3482.0
260826,2021-03-31 00:00:00,Delhi,India,2021-04-02 15:13:53,662430.0,11027.0,642565.0
260862,2021-03-31 00:00:00,Goa,India,2021-04-02 15:13:53,58039.0,830.0,55653.0
260878,2021-03-31 00:00:00,Gujarat,India,2021-04-02 15:13:53,307698.0,4519.0,290569.0
260884,2021-03-31 00:00:00,Haryana,India,2021-04-02 15:13:53,290800.0,3155.0,277919.0
260891,2021-03-31 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,63605.0,1048.0,59584.0
260917,2021-03-31 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,130960.0,1994.0,126435.0
260920,2021-03-31 00:00:00,Jharkhand,India,2021-04-02 15:13:53,124201.0,1113.0,120263.0
260938,2021-03-31 00:00:00,Karnataka,India,2021-04-02 15:13:53,997004.0,12567.0,956170.0
260941,2021-03-31 00:00:00,Kerala,India,2021-04-02 15:13:53,1124584.0,4621.0,1094404.0
260966,2021-03-31 00:00:00,Ladakh,India,2021-04-02 15:13:53,10157.0,130.0,9771.0
260967,2021-03-31 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,723.0,1.0,680.0
260987,2021-03-31 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,295511.0,3986.0,274429.0
260993,2021-03-31 00:00:00,Maharashtra,India,2021-04-02 15:13:53,2812980.0,54649.0,2400727.0
260995,2021-03-31 00:00:00,Manipur,India,2021-04-02 15:13:53,29400.0,374.0,28956.0
261008,2021-03-31 00:00:00,Meghalaya,India,2021-04-02 15:13:53,14065.0,150.0,13866.0
261022,2021-03-31 00:00:00,Mizoram,India,2021-04-02 15:13:53,4476.0,11.0,4434.0
261034,2021-03-31 00:00:00,Nagaland,India,2021-04-02 15:13:53,12340.0,92.0,12136.0
261078,2021-03-31 00:00:00,Odisha,India,2021-04-02 15:13:53,340917.0,1921.0,337091.0
261112,2021-03-31 00:00:00,Puducherry,India,2021-04-02 15:13:53,41468.0,682.0,39712.0
261116,2021-03-31 00:00:00,Punjab,India,2021-04-02 15:13:53,239734.0,6868.0,209034.0
261126,2021-03-31 00:00:00,Rajasthan,India,2021-04-02 15:13:53,333149.0,2818.0,321668.0
261175,2021-03-31 00:00:00,Sikkim,India,2021-04-02 15:13:53,6235.0,135.0,6053.0
261196,2021-03-31 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,886673.0,12719.0,858075.0
261200,2021-03-31 00:00:00,Telangana,India,2021-04-02 15:13:53,308776.0,1701.0,301564.0
261217,2021-03-31 00:00:00,Tripura,India,2021-04-02 15:13:53,33517.0,392.0,33065.0
261232,2021-03-31 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
261243,2021-03-31 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,617194.0,8811.0,598535.0
261244,2021-03-31 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,100411.0,1717.0,96831.0
261272,2021-03-31 00:00:00,West Bengal,India,2021-04-02 15:13:53,586915.0,10329.0,570811.0
261486,2021-04-01 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,5084.0,62.0,4980.0
261487,2021-04-01 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,903260.0,7220.0,887898.0
261504,2021-04-01 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,16845.0,56.0,16785.0
261505,2021-04-01 00:00:00,Assam,India,2021-04-02 15:13:53,218470.0,1107.0,215479.0
261527,2021-04-01 00:00:00,Bihar,India,2021-04-02 15:13:53,266015.0,1578.0,262529.0
261561,2021-04-01 00:00:00,Chandigarh,India,2021-04-02 15:13:53,27256.0,380.0,23925.0
261568,2021-04-01 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,353804.0,4204.0,320613.0
